title,writer,date,abstract,published_institution_url,original_url,timestamp
The impact of repetitive hyperbaric exposure during SCUBA diving on cochlear implants,"Justin M Hintze, Lina Geyer, Conall W Fitzgerald, Cristina Simoes Franklin, Fergal Glynn, Laura Viani, Peter Walshe, Justin M Hintze, Lina Geyer, Conall W Fitzgerald, Cristina Simoes Franklin, Fergal Glynn, Laura Viani, Peter Walshe",2019 Dec,"Objectives/hypothesis:
        
      
      Complications during or after cochlear implantation are relatively rare. They occur more frequently in patients who partake in activities that can potentially lead to local trauma. No formal recommendations exist for participation in self-contained underwater breathing apparatus (SCUBA) activities. We describe three patients with a combined five cochlear implants and extensive diving experience, the largest case series to date, and highlight some of the difficulties faced. We also review the literature on previously described SCUBA-diving patients with cochlear implants.
    


          Study design:
        
      
      Retrospective case series and literature review.
    


          Methods:
        
      
      A review of the known SCUBA divers in the National Hearing Implant and Research Centre in Ireland was conducted, and a review of the literature was carried out using PubMed and Google Scholar.
    


          Results:
        
      
      Of the three SCUBA divers with cochlear implants, two required reimplantation, the first due to nonauditory stimulation, and the second due to extrusion of the electrode through the tympanic membrane following repetitive SCUBA dives. The third patient remains without complications after 80 dives.
    


          Conclusions:
        
      
      Patients with cochlear implants can have complications relating to the implant itself, with device failure a theoretical risk. The cochleostomy can lead to perilymphatic extravasation, as well as inner ear barotrauma, decompression sickness, and formation of air bubbles along the electrode. A combination of deafness, vestibulopathy with abrupt perilymph leak, and loss of proprioception can lead to disorientation and blue dome syndrome. Based on our experience with cochlear implants in SCUBA divers, along with those reported in the literature, we recommend caution in patients with cochlear implants who SCUBA dive regularly and strict adherence to the recommended safety limits.
    


          Level of evidence:
        
      
      4 129:2760-2764, 2019.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30810235/,2022-11-19 11:49:59 PM
"Epilepsy, scuba diving and risk assessment. Near misses and the need for ongoing vigilance","David Smart, John Lippmann, David Smart, John Lippmann",2013 Mar,"There is ongoing debate about the safety of scuba diving for individuals with a history of epilepsy. An in-water seizure is highly likely to be fatal. Recommendations for fitness to dive vary with some regarding epilepsy as an absolute contraindication to diving (South Pacific Underwater Medicine Society) and others permitting diving under strict criteria (United Kingdom Sport Diving Medical Committee) with diving to be postponed for a period of three to five years without seizures. Long-term follow up of people with epilepsy shows that at least one-third will have a recurrence and that the risk remains elevated for many years. We present three cases where individuals with a history of epilepsy (or likely epilepsy) almost fell through the cracks of health risk assessment, two with near-fatal consequences. These cases inform the on-going debate about fitness to dive for those with current or past epilepsy, and highlight the importance of education for doctors, dive professionals and divers about the risks associated with epilepsy and diving.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23508661/,2022-11-19 11:50:04 PM
Effects of oxygen-enriched air on cognitive performance during SCUBA-diving - an open-water study,"Anne-Kathrin Brebeck, Andreas Deussen, Henning Schmitz-Peiffer, Ursula Range, Costantino Balestra, Sinclair Cleveland, Jochen D Schipke, Anne-Kathrin Brebeck, Andreas Deussen, Henning Schmitz-Peiffer, Ursula Range, Costantino Balestra, Sinclair Cleveland, Jochen D Schipke",2017 Jul-Sep,"Backround: Nitrogen narcosis impairs cognitive function, a fact relevant during SCUBA-diving. Oxygen-enriched air (nitrox) became popular in recreational diving, while evidence of its advantages over air is limited.
    


          Aim:
        
      
      Compare effects of nitrox28 and air on two psychometric tests.
    


          Methods:
        
      
      In this prospective, double-blind, open-water study, 108 advanced divers (38 females) were randomized to an air or a nitrox-group for a 60-min dive to 24 m salt water. Breathing gas effects on cognitive performance were assessed during the dive using a short- and long-term memory test and a number connection test.
    


          Results:
        
      
      Nitrox28 divers made fewer mistakes only on the long-term memory test (p = 0.038). Female divers remembered more items than male divers (p < 0.001). There were no significant differences in the number connection test between the groups.
    


          Conclusion:
        
      
      Likely owing to the comparatively low N2 reduction and the conservative dive, beneficial nitrox28 effects to diver performance were moderate but could contribute to diving safety.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28397524/,2022-11-19 11:50:05 PM
Safety Priorities and Underestimations in Recreational Scuba Diving Operations: A European Study Supporting the Implementation of New Risk Management Programmes,"Serena Lucrezi, Salih Murat Egi, Massimo Pieri, Francois Burman, Tamer Ozyigit, Danilo Cialoni, Guy Thomas, Alessandro Marroni, Melville Saayman, Serena Lucrezi, Salih Murat Egi, Massimo Pieri, Francois Burman, Tamer Ozyigit, Danilo Cialoni, Guy Thomas, Alessandro Marroni, Melville Saayman",2018 Mar 23,"Introduction: Scuba diving is an important marine tourism sector, but requires proper safety standards to reduce the risks and increase accessibility to its market. To achieve safety goals, safety awareness and positive safety attitudes in recreational scuba diving operations are essential. However, there is no published research exclusively focusing on scuba divers' and dive centres' perceptions toward safety. This study assessed safety perceptions in recreational scuba diving operations, with the aim to inform and enhance safety and risk management programmes within the scuba diving tourism industry. Materials and Methods: Two structured questionnaire surveys were prepared by the organisation Divers Alert Network and administered online to scuba diving operators in Italy and scuba divers in Europe, using a mixture of convenience and snowball sampling. Questions in the survey included experience and safety offered at the dive centre; the buddy system; equipment and accessories for safe diving activities; safety issues in the certification of new scuba divers; incidents/accidents; and attitudes toward safety. Results: 91 scuba diving centres and 3,766 scuba divers participated in the study. Scuba divers gave importance to safety and the responsiveness of service providers, here represented by the dive centres. However, they underestimated the importance of a personal emergency action/assistance plan and, partly, of the buddy system alongside other safety procedures. Scuba divers agreed that some risks, such as those associated with running out of gas, deserve attention. Dive centres gave importance to aspects such as training and emergency action/assistance plans. However, they were limitedly involved in safety campaigning. Dive centres' perceptions of safety in part aligned with those of scuba divers, with some exceptions. Conclusion: Greater responsibility is required in raising awareness and educating scuba divers, through participation in prevention campaigns and training. The study supports the introduction of programmes aiming to create a culture of safety among dive centres and scuba divers. Two examples, which are described in this paper, include the Hazard Identification and Risk Assessment protocol for dive centres and scuba divers, and the Diving Safety Officer programme to create awareness, improve risk management, and mitigate health and safety risks.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29628904/,2022-11-19 11:50:06 PM
Wearable Devices in Diving: Scoping Review,"Benjamin Bube, Bruno Baruque Zanón, Ana María Lara Palma, Heinrich Klocke, Benjamin Bube, Bruno Baruque Zanón, Ana María Lara Palma, Heinrich Klocke",2022 Sep 6,"Background:
        
      
      Wearables and their benefits for the safety and well-being of users have been widely studied and have had an enormous impact on the general development of these kinds of devices. Yet, the extent of research into the use and impact of wearable devices in the underwater environment is comparatively low. In the past 15 years, there has been an increased interest in research into wearables that are used underwater, as the use of such wearables has steadily grown over time. However, there has so far been no clear indication in the literature about the direction in which efforts for the design and construction of underwater wearable devices are developing. Therefore, the analysis presented in this scoping review establishes a good and powerful basis for the further development and orientation of current underwater wearables within the field.
    


          Objective:
        
      
      In this scoping review, we targeted wearable devices for underwater use to make a comprehensive map of their capabilities and features and discuss the general direction of the development of underwater wearables and the orientation of research into novel prototypes of these kinds of devices.
    


          Methods:
        
      
      In September 2021, we conducted an extensive search for existing literature on 4 databases and for grey literature to identify developed prototypes and early-stage products that were described and tested in water, could be worn and interacted with (eg, displays, buttons, etc), and were fully functional without external equipment. The studies were written in English, came from peer-reviewed academic sources, and were published between 2005 and 2021. We reviewed each title and abstract. The data extraction process was carried out by one author and verified by another author.
    


          Results:
        
      
      In total, 36 relevant studies were included. Among these, 4 different categories were identified; 18 studies dealt primarily with safety devices, 9 dealt with underwater communication devices, 7 dealt with head-up displays, and 2 dealt with underwater human-computer interaction approaches. Although the safety devices seemed to have gained the most interest at the time of this study, a clear trend toward underwater communication wearables was identified.
    


          Conclusions:
        
      
      This review sought to provide a first insight into the possibilities and challenges of the technologies that have been used in and for wearable devices that are meant for use in the underwater environment. Among these, underwater communication technologies have had the most significant influence on future developments. Moreover, a topic that has not received enough attention but should be further addressed is human-computer interaction. By developing underwater wearables that cover 2 or more of the technology categories that we identified, the extent of the benefits of such devices can be significantly increased in the future.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/36066926/,2022-11-19 11:50:11 PM
"DAN Annual Diving Report 2019 Edition: A report on 2017 diving fatalities, injuries, and incidents [Internet]","Petar J. Denoble, Petar J. Denoble",,"The format of Edition 2019 is similar to that of previous editions. In Section One, we present 2017 fatality data. At the beginning of this section are summary statistics for fatalities in the U.S. and Canada followed by a series of case studies that offer further insight into causes.
    

      
      This year’s report features enhanced spatial/geographic data. Section Two includes a series of maps of fatal and nonfatal dive-related injuries around the U.S. and the world. For the first time, we have county-level data in Florida and California, the states with the most diving. These popular dive destinations accommodate various scuba diving activities, including wreck diving and underwater harvesting. We are pleased to have reached this level of geospatial analysis and will continue to work with public health officials in these counties for the next 10 years.
    

      
      In Section Three we present the summary statistics of nonfatal injuries, based on data from the DAN Medical Services Call Center, as well as an in-depth review of select cases. Section Four focuses on incident reports, most of which did not involve any injury, provided voluntarily by divers. The breath-hold diving portion of the report follows in Section Five. DAN employs various injury and fatality prevention strategies, so we added a section, Section Six, about training programs, which target individual divers, and hazard identification and risk assessment (HIRA) programs, which promote operational safety.
    

      
      The addition of enhanced geographic data is a step forward for the report, but there is always more to do. Among the improvements we are considering for the coming years are interactive digital maps of injuries and fatalities, a revamping of the dive incident reporting system, an enhanced coding system for increased granularity, inclusion of diving-adjacent activities (such as topside accidents involving scuba cylinders) and greater coordination with training agencies and other organizations to standardize reporting and capture even more incidents.
    

      
      Our data revealed some interesting themes. For one, cardiovascular disease was present in many of the available autopsy reports. We also noted that fatalities occurred in people of various certification levels and participation frequency and that a significant number of deaths occur at shallow depths. Analysis by DAN experts revealed that a better understanding of cardiovascular disease and the buddy system’s role in dive fatalities is crucial.
    

      
      Dive fatalities are complex and poorly understood. If similar medical conditions and circumstances were to appear in a person outside of the water, death might be attributed to a chronic disease. Because symptoms presented in the water, however, the fatality is often attributed to diving. It is this complexity that makes it so challenging for scientists to decipher the risk factors and spurious associations in fatal and nonfatal dive accidents.
    

      
      It is not surprising that nonfatal scuba injuries occur with greater frequency than fatalities. The challenge in analyzing the trends and distribution of scuba injuries is identifying who is diving and how frequently.
    

      
      The analysis of the data on fatal and nonfatal breath-hold diving injuries yielded several insights. Notably, men were more often involved in breath-hold incidents than women, and people in their twenties and thirties were more often involved than people in other age groups. Divers over forty years of age, however, were more often involved in breath-hold fatalities. Breath-hold diving activities range from what could be described as child’s play to competitive freediving involving highly trained divers that push the limits of the human body. No matter the dive depth, it is vital that breath-hold divers understand the body’s reaction to diving. While chronic disease may have played a role in some of the analyzed cases, there is also reason to believe that some deaths were due to miscalculations of the individuals’ ability to hold their breath long enough to return to the surface.
    

      
      To prevent injury and loss of life, change must happen at various levels. We continue to expand our outreach to divers and dive professionals through training and risk management programs. DAN’s first aid and HIRA programs are the most relevant, detailed, and comprehensive such programs in the industry.
    

      
      This report has pages of detailed case analysis. Some of you will read through each in detail, while others will give them a passing glance. Perhaps the most important message to take away is that divers must continue to help divers stay safe.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32991099/,2022-11-19 11:50:12 PM
"Scuba diving-related fatalities in New Zealand, 2007 to 2016","John Lippmann, Christopher Lawrence, Michael Davis, John Lippmann, Christopher Lawrence, Michael Davis",2021 Dec 20,"Introduction:
        
      
      New Zealand (NZ) diving-related fatalities have been reported since the 1960s. The aim is to identify contributing risk factors, including medical, and to inform appropriate preventative strategies.
    


          Methods:
        
      
      NZ scuba diving fatalities from 2007 to 2016 were searched from multiple sources - the National Coronial Information System (NCIS); the NZ Chief Coroner's office; Water Safety NZ Drownbase™ and the NZ Police National Dive Squad records. For inclusion, a victim must have been wearing a scuba set (which may include a rebreather). A key word search of the NCIS was made and the results matched to the other databases. An Excel® database was created and a chain of events analysis (CEA) conducted.
    


          Results:
        
      
      Forty-eight scuba diving fatalities were identified, 40 men and eight women, average age 47 years (range 17-68), 20 of Māori ethnicity. Thirty-five were classified as overweight (14) or obese (21). Pre-existing medical risk factors were identified, either pre dive or at autopsy, in 37 divers, the commonest being ischaemic heart disease (IHD, 20), left ventricular hypertrophy (LVH, 18) and hypertension (seven). IHD, LVH and obesity were variously associated with each other. The likely commonest disabling conditions, identified in 32 cases, were asphyxia (15), cardiac (nine) and pulmonary barotrauma/cerebral arterial gas embolism (five). Multiple environmental and diving practice breaches and poor planning were identified in the CEA, similar to those seen in other studies. Thirty-eight divers had not released their weight belt. Information on resuscitation was limited.
    


          Conclusions:
        
      
      Obesity and cardiovascular disease were common and Māori appear to be over-represented, both as previously reported.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34897599/,2022-11-19 11:50:13 PM
Clustering of recreational divers by their health conditions in a database of a citizen science project,"Tamer Ozyigit, Cuneyt Yavuz, Salih Murat Egi, Massimo Pieri, Costantino Balestra, Alessandro Marroni, Tamer Ozyigit, Cuneyt Yavuz, Salih Murat Egi, Massimo Pieri, Costantino Balestra, Alessandro Marroni",2019,"Divers Alert Network Europe has created a database with a large amount of dive-related data that has been collected since 1993 within the scope of the Diving Safety Laboratory citizen science project. The main objectives of this study are the grouping divers by their health information and revealing significant differences in diving parameters using data mining techniques. Due to the methodology of the project, data cleaning was performed before applying clustering methods in order to eliminate potential mistakes resulting from inaccuracies and missing information. Despite the fact that 63% of the data were lost during the cleaning phase, the remaining 1,169 ""clean"" diver data enabled meaningful clustering using the ""two-step"" method. Experienced male divers without any health problems are in Cluster 1. Male and female divers with health problems and high rates of cigarette smoking are in Cluster 2; healthy, overweight divers are in Cluster 3. There are significant differences in terms of dive parameters including pre- and post-dive conditions with respect to each group, such as: exercise level, alcohol consumption, thermal comfort, equipment malfunctions, and maximum depth. The study proves the usefulness of citizen science projects, while data collection methodologies can be improved to decrease potential mistakes resulting from inconsistencies, inaccuracies and missing information. It is hypothesized that if naturally occurring clusters of divers were identified it might be possible to identify risk factors arising from different clusters while merging the database with other dive accident databases in the future.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31051062/,2022-11-19 11:50:14 PM
"Scuba diving fatalities in Australia, 2001 to 2013: Diver demographics and characteristics","John Lippmann, Christopher Stevenson, David McD Taylor, John Lippmann, Christopher Stevenson, David McD Taylor",2020 Jun 30,"Introduction:
        
      
      This study identified characteristics of victims of fatal scuba diving incidents to determine contributing factors and inform appropriate countermeasures.
    


          Methods:
        
      
      The National Coronial Information System (NCIS) was searched to identify scuba diving deaths for 2001-2013, inclusive. Data were extracted from witness and police reports, medical histories and autopsies. Descriptive statistics were used to analyse these data.
    


          Results:
        
      
      There were 126 scuba diving-related fatalities identified during the study period. The mean age was 44 years, 99 (79%) victims were male and 83 (77%) were either overweight or obese. Most deaths occurred in New South Wales and Queensland, often in a commercial setting. Twenty-three (79%) Queensland victims were overseas tourists. At least 52 (41%) were novices and 17 (13%) died during training or an introductory scuba experience. Only 35 (28%) were with a buddy when the incident occurred and at least 81 (64%) were still wearing weights when recovered.
    


          Conclusions:
        
      
      The age of these victims may reflect an older cohort of participants and the associated higher prevalence of chronic medical conditions. The high prevalence of obesity suggests that this may be a risk factor. The high proportion of deaths in overseas tourists highlights an on-going need for appropriate screening and monitoring in what may be a higher risk cohort. The number of deaths that occurred under instruction highlights the importance of careful assessment of the site, prevailing conditions, an appropriate instructor-student ratio and close supervision.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32557411/,2022-11-19 11:50:14 PM
Barodontalgia Among Aircrew and Divers,"Idan Nakdimon, Yehuda Zadik, Idan Nakdimon, Yehuda Zadik",2019 Feb 1,"BACKGROUND: Barodontalgia, barometric pressure-induced dental pain, may jeopardize diving/flight safety. The aim of this systematic review was to investigate the rate of barodontalgia among military and civilian divers and aircrews based on previous reports.METHODS: We analyzed the data of 4894 aircrew/divers reported in the literature. Barodontalgia rates (flight vs. diving, military vs. civilian, pressurized vs. non-pressurized aircrafts) were analyzed. The Chi-squared test was used to compare between groups.RESULTS: Of the 4894 individuals, 402 (8.2%) suffered from barodontalgia. Divers (9.8%) were more vulnerable than aircrews (5.8%). Barodontalgia experience rate was 5.4% and 6.5% in military and civilian aircrews, respectively, and 7.3% and 12.8% in military and civilian scuba divers, respectively. Barodontalgia was more common among aircrews of pressurized than non-pressurized aircrafts (7.3% vs. 3.2%, respectively).DISCUSSION: The greater amplitude of barometric pressure changes explains the higher rate of barodontalgia in divers than aircrew. The higher rate during pressurized flights is possibly because intracabin pressure in the pressurized cabin is still routinely higher than in nonpressurized aircrafts. Improved oral care and mandatory annual dental checkups may be the reason for the significantly lower rate of barodontalgia experienced among military aircrews and divers compared to their civilian counterparts. These results emphasize the essential role of atmospheric pressure change in the generation of pain during flight or diving and the importance of proper dental care.Nakdimon I, Zadik Y. Barodontalgia among aircrew and divers. Aerosp Med Hum Perform. 2019; 90(2):128-131.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30670123/,2022-11-19 11:50:15 PM
An Updated Narrative Review on Ergometric Systems Applied to Date in Assessing Divers' Fitness,"Sven Dreyer, Johannes Schneppendahl, Fabian Moeller, Andreas Koch, Thomas Muth, Jochen D Schipke, Sven Dreyer, Johannes Schneppendahl, Fabian Moeller, Andreas Koch, Thomas Muth, Jochen D Schipke",2021 Aug 13,"Many recreational divers suffer medical conditions, potentially jeopardizing their safety. To scale down risks, medical examinations are mandatory and overwhelmingly performed using bicycle ergometry, which overlooks some important aspects of diving. Searching ergometric systems that better address the underwater environment, a systematic literature search was conducted using the keywords 'diving', 'fitness', 'ergometry', and 'exertion'. All presented alternative systems found convincingly describe a greatly reduced underwater physical performance. Thus, if a diver's workload in air should already be limited, he/she will suffer early from fatigue, risking a diving incident. How to assess fitness? Performance diagnostics in sports is always specific for a modality or movement. Therefore, professional scuba divers should be tested when fin-swimming underwater. For the vast number of recreational divers, the current screening can likely not be replaced. However, to prevent accidents, divers need to understand and be able to improve factors that limit their physical performance underwater. Other systems, presented here, will continue to be important tools in underwater research.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/34442180/,2022-11-19 11:50:16 PM
Diving Into Research of Biomedical Engineering in Scuba Diving,"Tobias Cibis, Alistair McEwan, Arne Sieber, Bjoern Eskofier, John Lippmann, Karl Friedl, Michael Bennett, Tobias Cibis, Alistair McEwan, Arne Sieber, Bjoern Eskofier, John Lippmann, Karl Friedl, Michael Bennett",2017,"The physiologic response of the human body to different environments is a complex phenomenon to ensure survival. Immersion and compressed gas diving, together, trigger a set of responses. Monitoring those responses in real time may increase our understanding of them and help us to develop safety procedures and equipment. This review outlines diving physiology and diseases and identifies physiological parameters worthy of monitoring. Subsequently, we have investigated technological approaches matched to those in order to evaluated their capability for underwater application. We focused on wearable biomedical monitoring technologies, or those which could be transformed to wearables. We have also reviewed current safety devices, including dive computers and their underlying decompression models and algorithms. The review outlines the necessity for biomedical monitoring in scuba diving and should encourage research and development of new methods to increase diving safety.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28600260/,2022-11-19 11:50:16 PM
Decompression illness and other injuries in a recreational dive charter operation,"Marion Hubbard, F Michael Davis, Kate Malcolm, Scott J Mitchell, Marion Hubbard, F Michael Davis, Kate Malcolm, Scott J Mitchell",2018 Dec 24,"Introduction:
        
      
      Health and safety within the recreational diving industry are poorly described. We aimed to obtain the true prevalence of decompression illness (DCI) and other diving and non-diving injuries, including occupational injuries, in a large recreational diving charter operation.
    


          Methods:
        
      
      A New Zealand recreational diving operator keeps detailed records of diving activity and event/incident reports. We extracted passenger and crew numbers, dive numbers and incident statistics from all boat trips and associated work-related injuries between 01 January 2008 and 31 December 2014. The records of divers referred to the regional hyperbaric unit for suspected DCI were reviewed retrospectively. Using these data the prevalence of DCI and non-diving injuries were calculated.
    


          Results:
        
      
      There were 65,536 person-trips to sea and 57,072 divers undertook 97,144 dives. Fifty-five injury events were documented over seven years, 31 in customers and 24 in staff. Four divers (including one staff member) diagnosed with DCI underwent recompression therapy, giving a prevalence of 0.41 cases requiring recompression per 10,000 dives, or one case per 24,386 dives, whilst five other divers were assessed as not having DCI. There was one cardiac-related fatality. Thirty-five non-diving injuries (mainly lacerations and minor musculoskeletal injuries) were documented in 30 people resulting in 10 consulting a general practitioner and seven presenting to the local regional hospital emergency department.
    


          Conclusions:
        
      
      DCI requiring recompression was relatively rare in this supervised recreational diving operation. Minor non-diving injuries were the most common adverse event. Compared to other adventure sports, the prevalence of injury in recreational scuba diving is low.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30517953/,2022-11-19 11:50:17 PM
Self-reported exercise behaviour and perception of its importance to recreational divers,"Christopher R Kovacs, Peter Buzzacott, Christopher R Kovacs, Peter Buzzacott",2017,"Background:
        
      
      This study examined self-reported physical activity and perceptions of exercise importance among certified divers in two distinct age groups.
    


          Materials and methods:
        
      
      Questionnaires were distributed by hand at dive sites in three states of the United States, half to students from an academic programme in scuba diving at a regional university. The survey included questions about health status, dive history, certification levels, structured exercise activity levels and perceived importance of regular exercise to their health, diving ability, and safety. Also included was the Godin-Shephard Leisure-Time Physical Activity Questionnaire, a validated physical activity classification instrument for use among adults.
    


          Results:
        
      
      Non-students were older than the students and had greater diving experience. There was no detectable difference between groups in perceived exercise importance to health (p = 0.69), diving ability (p = 0.75), or diving safety (p = 0.25). Fitting age, sex, occupation and number of dives to a generalised linear model to predict Godin-Shephard scores, number of dives was removed first (p = 0.43), followed by student status (p = 0.33). Remaining predictors of Godin-Shephard exercise scores were age (-0.004 per year, p < 0.0001) and sex (males = + 0.11, 95% CI 0.04-0.17, p = 0.0012). Both groups reported similar structured exercise regularity, overall health and perceived importance of regular exercise for health, diving and safety.
    


          Conclusions:
        
      
      Despite acknowledging the importance of exercise, Godin-Shephard scores for physical activity decrease with age.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28660615/,2022-11-19 11:50:18 PM
Diving after SARS-CoV-2 (COVID-19) infection: Fitness to dive assessment and medical guidance,"Charlotte Sadler, Miguel Alvarez Villela, Karen Van Hoesen, Ian Grover, Michael Lang, Tom Neuman, Peter Lindholm, Charlotte Sadler, Miguel Alvarez Villela, Karen Van Hoesen, Ian Grover, Michael Lang, Tom Neuman, Peter Lindholm",2020 Sep 30,"Scuba diving is a critical activity for commercial industry, military activities, research, and public safety, as well as a passion for many recreational divers. Physicians are expected to provide return-to-diving recommendations after SARS-CoV-2 (COVID-19) infection based upon the best available evidence, often drawn from experience with other, similar diseases. Scuba diving presents unique physiologic challenges to the body secondary to immersion, increased pressure and increased work of breathing. The long-term sequelae of COVID-19 are still unknown, but if they are proven to be similar to other coronaviruses (such as Middle East respiratory syndrome or SARS-CoV-1) they may result in long-term pulmonary and cardiac sequelae that impact divers' ability to safely return to scuba diving. This review considers available literature and the pathophysiology of COVID-19 as it relates to diving fitness, including current recommendations for similar illnesses, and proposes guidelines for evaluation of divers after COVID-19. The guidelines are based upon best available evidence about COVID-19, as well as past experience with determination of diving fitness. It is likely that all divers who have contracted COVID-19 will require a medical evaluation prior to return to diving with emphasis upon pulmonary and cardiac function as well as exercise capacity.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32957131/,2022-11-19 11:50:19 PM
Executive Functions of Divers Are Selectively Impaired at 20-Meter Water Depth,"Fabian Steinberg, Michael Doppelmayr, Fabian Steinberg, Michael Doppelmayr",2017 Jun 20,"Moving and acting underwater within recreational or occupational activities require intact executive functions, since they subserve higher cognitive functions such as successful self-regulation, coping with novel situations, and decision making; all of which could be influenced by nitrogen narcosis due to elevated partial pressure under water. However, specific executive functions that could provide a differentiated view on humans' cognitive performance ability have not yet been systematically analyzed in full-water immersion, which is a research gap addressed within this approach to contribute to a better understanding of nitrogen narcosis. In this study, 20 young, healthy, and certified recreational divers participated and performed three different executive-function tests: the Stroop test (Inhibition), the Number/Letter test (Task switching), the 2-back test (Updating/Working memory), and a simple reaction time test (Psychomotor performance). These tests were performed once on land, at 5-meter (m) water depth, and at 20-meter (m) water depth of an indoor diving facility in standardized test conditions (26°C in all water depths). A water-proofed and fully operational tablet computer was used to present visual stimuli and to register reaction times. Performance of the simple reaction time test was not different between underwater and land testing, suggesting that reaction times were not biased by the utilization of the tablet in water immersion. Executive functions were not affected by the shallow water immersion of 5-m water depth. However, performance scores in 20-m water depth revealed a decreased performance in the incongruent test condition (i.e., an index of inhibitory control ability) of the Stroop test, while all other tests were unaffected. Even though only one out of the three tested cognitive domains was affected, the impairment of inhibitory control ability even in relatively shallow water of 20-m is a critical component that should be considered for diver's safety, since inhibition is required in self-control requiring situations where impulsive and automatic behavior must be inhibited. Our interpretation of these selective impairments is based on a discussion suggesting that different neural networks within the central nervous system, which process specific executive functions, are affected differently by nitrogen narcosis.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28676772/,2022-11-19 11:50:19 PM
Estimating Inert Gas Bubbling from Simple SCUBA Diving Parameters,"Andreas Fichtner, Benedikt Brunner, Thomas Pohl, Thomas Grab, Tobias Fieback, Thea Koch, Andreas Fichtner, Benedikt Brunner, Thomas Pohl, Thomas Grab, Tobias Fieback, Thea Koch",2021 Jul,"Inert gas bubbles frequently occur in SCUBA divers' vascular systems, eventually leading to decompression accidents. Only in professional settings, dive profiles can be adjusted on individual basis depending on bubble grades detected through ultrasonography. A total of 342 open-circuit air dives following sports diving profiles were assessed using echocardiography. Subsequently, (Eftedal-Brubakk) bubble grades were correlated with dive and individual parameters. Post-dive cardiac bubbles were observed in 47% of all dives and bubble grades were significantly correlated with depth (r=0.46), air consumption (r=0.41), age (r=0.25), dive time (r=0.23), decompression diving (r=0.19), surface time (r=- 0.12). Eftedal-Brubakk categorical bubble grades for sports diving with compressed air can be approximated by bubble grade = (age*50-1 - surface time*150-1+maximum depth*45-1+air consumption*4500-1)2 (units in years, hours, meter, and bar*liter; R2=0.31). Thus, simple dive and individual parameters allow reasonable estimation of especially relevant medium to higher bubble grades for information on relevant decompression stress after ascent. Echo bubble grade 0 is overestimated by the formula derived. However, echo might fail to detect minor bubbling only. The categorical prediction of individual decompression stress with simple bio and dive data should be evaluated further to be developed towards dive computer included automatic ex-post information for decision-making on individual safety measures.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/33506443/,2022-11-19 11:50:20 PM
Dive Medicine: Current Perspectives and Future Directions,"Wayne Anderson, Patrick Murray, Kristin Hertweck, Wayne Anderson, Patrick Murray, Kristin Hertweck",2019 Apr,"As SCUBA diving continues to rapidly grow in the United States and worldwide, physicians should have a fundamental working knowledge to provide care for an injured diver. SCUBA divers are faced with many hazards at depths that are normally well compensated for at sea level. Pressure gradients, changes in the partial pressure of inhaled gases and gas solubility can have disastrous effects to the diver if not managed properly. Many safety measures in SCUBA diving are governed by the laws of physics, but some have come under scrutiny. This has prompted increased research concerning in water recompression and flying after diving. This article will give physicians an understanding of the dangers divers encounter and the current treatment recommendations. We will also explore some controversies in diving medicine.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/30969238/,2022-11-19 11:50:21 PM
