title,writer,date,abstract,published_institution_url,original_url,timestamp
Factors influencing adherence to pre-dive checklists among recreational scuba divers,"Shabbar I Ranapurwala, Charles Poole, Stephen W Marshall, Kristen L Kucera, Petar J Denoble, Steve Wing, Shabbar I Ranapurwala, Charles Poole, Stephen W Marshall, Kristen L Kucera, Petar J Denoble, Steve Wing",2016 Nov-Dec,"Pre-dive checklists can prevent mishaps, injuries, and deaths in recreational scuba diving. However, the prevalence of checklist use remains low. Understanding the environmental and individual factors influencing a diver's checklist use may help in promoting checklists. In the summer of 2012, 617 divers were enrolled in the intervention group of a cluster randomized trial. The divers received an intervention pre-dive checklist to use before they made dives. Logistic regression analyses were used to model adherence to pre-dive checklist with generalized estimating equations. About 70% divers (n=430) adhered to the intervention pre-dive checklist. Factors associated with greater adherence were the use of a diver's own written self-checklist - odds ratio (OR) = 2.48 (95% confidence interval: 0.95, 6.44), older age (⟩ 35 years) - OR = 1.67 (1.15, 2.42), and higher average annual dives (6-10 dives vs. 0-5 dives) - OR = 1.87 (1.09, 3.21). Factors associated with lower adherence were diving in North Carolina as compared to the Caribbean - OR = 0.42 (0.20, 0.85), non-white race - OR = 0.54 (0.27, 1.09), and female gender - OR = 0.77 (0.54, 1.12). Checklist adherence is also a function of risk perception, facilitators, and barriers. Future studies should try to understand diver risk perceptions, promote facilitators, and reduce barriers to foster the use of pre-dive checklists.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28777520/,2022-11-28 02:54:52 AM
Possible central nervous system oxygen toxicity seizures among US recreational air or enriched air nitrox open circuit diving fatalities 2004-2013,"P Buzzacott, P J Denoble, P Buzzacott, P J Denoble",2017,"Background:
        
      
      The first diver certification programme for recreational 'enriched air nitrox' (EAN) diving was released in 1985. Concerns were expressed that many EAN divers might suffer central nervous system (CNS) oxygen toxicity seizures and drown.
    


          Methods:
        
      
      US fatalities on open-circuit scuba occurring between 2004-2013, where the breathing gas was either air or EAN, were identified. Causes of death and preceding circumstances were examined by a medical examiner experienced in diving autopsies. Case notes were searched for witnessed seizures at elevated partial pressures of oxygen.
    


          Results:
        
      
      The dataset comprised 344 air divers (86%) and 55 divers breathing EAN (14%). EAN divers' fatal dives were deeper than air divers' (28 msw vs 18 msw, p < 0.0001). Despite this, of the 249 cases where a cause of death was established, only three EAN divers were considered to have possibly died following CNS oxygen toxicity seizures at depth (ppO2 132, 142 and 193 kPa).
    


          Conclusion:
        
      
      The analysis of recreational diving fatalities in the US over 10 years found just one death likely from CNS oxygen toxicity among EAN divers. A further two possible, although unlikely, cases were also found. Fears of commonplace CNS oxygen toxicity seizures while EAN diving have not apparently been realized.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28128653/,2022-11-28 02:54:53 AM
First impressions: Use of the Azoth Systems O'Dive subclavian bubble monitor on a liveaboard dive vessel,"Peter Germonpré, Paul Van der Eecken, Elke Van Renterghem, Faye-Lisa Germonpré, Costantino Balestra, Peter Germonpré, Paul Van der Eecken, Elke Van Renterghem, Faye-Lisa Germonpré, Costantino Balestra",2020 Dec 20,"Introduction:
        
      
      The Azoth Systems O'Dive bubble monitor is marketed at recreational and professional divers as a tool to improve personal diving decompression safety. We report the use of this tool during a 12-day dive trip aboard a liveaboard vessel.
    


          Methods:
        
      
      Six divers were consistently monitored according to the user manual of the O'Dive system. Data were synchronised with the Azoth server whenever possible (depending on cell phone data signal). Information regarding ease of use, diver acceptance and influence on dive behaviour were recorded.
    


          Results:
        
      
      In total, 157 dives were completely monitored over 11 diving days. Formal evaluations were only available after six days because of internet connection problems. Sixty-one dives resulted in the detection of bubbles, mostly in one diver, none of which produced any symptoms of decompression illness.
    


          Conclusions:
        
      
      The O'Dive system may contribute to increasing dive safety by making divers immediately aware of the potential consequences of certain types of diving behaviour. It was noted that bubble monitoring either reinforced divers in their safe diving habits or incited them to modify their dive planning. Whether this is a lasting effect is not known.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/33325023/,2022-11-28 02:54:54 AM
On diver thermal status and susceptibility to decompression sickness,"Wayne A Gerth, Wayne A Gerth",2015 Sep,"In a recent Letter to the Editor, Clarke, et al, indicated that divers who deliberately chill themselves on a dive to reduce risk of decompression sickness (DCS) may be misinterpreting our 2007 Navy Experimental Diving Unit (NEDU) report. Indeed, we did not advocate that divers should risk hypothermia on bottom to reduce risk of DCS, nor do we dispute the authors' overall admonition to avoid diving cold unnecessarily. However, Clarke, et al, imply more generally that results of our study are not applicable to recreational or technical divers because the dives we tested were atypical of dives undertaken by such divers. We wish to clarify that our study does have implications for recreational and technical divers, implications that should not be ignored. The dives we tested were not intended to be typical of dives undertaken in any actual operational context. Instead, we chose to expose divers to temperatures at the extremes of their thermal tolerance in order to ensure that effects of diver thermal status on DCS susceptibility would be found if such effects existed. Our initial test dive profile provided appreciable time both on bottom and during decompression to allow any differential thermal effects during these two dive phases to manifest, while affording a baseline risk of DCS that could be altered by thermal effects without exposing subjects to inordinately high risks of DCS. Our results strongly indicate that the optimal diver thermal conditions for mitigation of DCS risk or minimization of decompression time entail remaining cool during gas uptake phases of a dive and warm during off-gassing phases. While the dose-response characteristics of our observed thermal effects are almost certainly non-linear in both exposure temperature and duration, it is only reasonable to presume that the effects vary monotonically with these factors. We have no reason to presume that such responses and effects under less extreme conditions would be in directions opposite to those found under the conditions we tested. Similarly, responses to thermal exposures even more extreme than we tested might not be larger than the responses we observed, but it would be unwise to ignore the trends in our results under some unfounded presumption that the effects reverse with changes in thermal conditions beyond those tested. Finally, thermal effects on bottom and during decompression in dives to depths other than the 120 feet of sea water (fsw) or 150 fsw depths of the dives we tested are unlikely to be qualitatively different from those observed in our tested dives. The original question has therefore been answered: chill on bottom decreases DCS susceptibility while chill during decompression increases DCS susceptibility. Under conditions encountered by recreational or technical divers, the only open issue is arguably magnitudes of effects, not directions. Neither does lack of technology to control thermal status during a dive render our study results inapplicable. It only renders the diver unable to actively optimize his or her thermal exposure to minimize DCS risk or decompression obligation. Effects of diver thermal status on bottom hold regardless of whether the dive has a decompression long enough for a thermal effect to manifest in the decompression phase of the dive. We pointed out that US Navy decompression tables have historically been developed and validated with test dives in which divers were cold and working during bottom phases and cold and resting during decompression phases. Thus, our results indicate that it is not prudent for very warm divers to challenge the US Navy no-stop limits. However, becoming deliberately chilled on bottom only to remain cold during any ensuing decompression stops is similarly ill-advised. We agree with Clarke et al. that relative conservatism of some dive computer algorithms or alternative decompression tables, or the depth and time roundups necessary to determine table-based prescriptions, work in the diver's favour, but note that diving any profile to a shorter bottom time is a ready means to reduce the risk of DCS - i.e., enhance safety - without compromising comfort. Any active diver heating is best limited while on bottom to a minimal level required to safely complete on-bottom tasks, and dialled up only during decompression. Diver warming during decompression should not be so aggressive as to risk heat stress, and care should be taken to ensure that divers remain hydrated.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/26415073/,2022-11-28 02:54:55 AM
Species-specific modulation of food-search behavior by respiration and chemosensation in Drosophila larvae,"Daeyeon Kim, Mar Alvarez, Laura M Lechuga, Matthieu Louis, Daeyeon Kim, Mar Alvarez, Laura M Lechuga, Matthieu Louis",2017 Sep 5,"Animals explore their environment to encounter suitable food resources. Despite its vital importance, this behavior puts individuals at risk by consuming limited internal energy during locomotion. We have developed a novel assay to investigate how food-search behavior is organized in Drosophila melanogaster larvae dwelling in hydrogels mimicking their natural habitat. We define three main behavioral modes: resting at the gel's surface, digging while feeding near the surface, and apneic dives. In unstimulated conditions, larvae spend most of their time digging. By contrast, deep and long exploratory dives are promoted by olfactory stimulations. Hypoxia and chemical repellents impair diving. We report remarkable differences in the dig-and-dive behavior of D. melanogaster and the fruit-pest D. suzukii. The present paradigm offers an opportunity to study how sensory and physiological cues are integrated to balance the limitations of dwelling in imperfect environmental conditions and the risks associated with searching for potentially more favorable conditions.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28871963/,2022-11-28 02:54:56 AM
High doses of pseudoephedrine hydrochloride accelerate onset of CNS oxygen toxicity seizures in unanesthetized rats,"R Pilla, H E Held, C S Landon, J B Dean, R Pilla, H E Held, C S Landon, J B Dean",2013 Aug 29,"Pseudoephedrine (PSE) salts (hydrochloride and sulfate) are commonly used as nasal and paranasal decongestants by scuba divers. Anecdotal reports from the Divers Alert Network suggest that taking PSE prior to diving while breathing pure O₂ increases the risk for CNS oxygen toxicity (CNS-OT), which manifests as seizures. We hypothesized that high doses of PSE reduce the latency time to seizure (LS) in unanesthetized rats breathing 5 atmospheres absolute (ATA) of hyperbaric oxygen. Sixty-three male rats were implanted with radio-transmitters that recorded electroencephalogram activity and body temperature. After ≥7-day recovery, and 2 h before ""diving"", each rat was administered either saline solution (control) or PSE hydrochloride intragastrically at the following doses (mg PSE/kg): 0, 40, 80, 100, 120, 160, and 320. Rats breathed pure O₂ and were dived to 5ATA until the onset of behavioral seizures coincident with neurological seizures. LS was the time elapsed between reaching 5ATA and exhibiting seizures. We observed a significant dose-dependent decrease in the LS at doses of 100-320 mg/kg, whereas no significant differences in LS from control value were observed at doses ≤80 mg/kg. Our findings showed that high doses of PSE accelerate the onset of CNS-OT seizures in unanesthetized rats breathing 5ATA of poikilocapnic hyperoxia. Extrapolating our findings to humans, we conclude that the recommended daily dose of PSE should not be abused prior to diving with oxygen-enriched gas mixes or pure O₂.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23624060/,2022-11-28 02:54:57 AM
Management of pathologic fractures of the mandible secondary to osteoradionecrosis,"Raja Sawhney, Yadranko Ducic, Raja Sawhney, Yadranko Ducic",2013 Jan,"Objective:
        
      
      To review our experience with late Marx stage III osteoradionecrosis (ORN) of the mandible in patients who present with pathologic fracture.
    


          Study design:
        
      
      Case series with chart review.
    


          Setting:
        
      
      Tertiary care center.
    


          Subjects and methods:
        
      
      Thirty-seven patients were identified from June 1998 to August 2010 who underwent treatment of Marx grade III osteoradionecrosis with pathologic fracture of the mandible. All patients underwent reconstruction with osteocutaneous free tissue transfer and when possible underwent hyperbaric oxygen therapy Marx protocol.
    


          Results:
        
      
      The average time between completion of radiation therapy and presentation of ORN-induced pathologic fracture was 3.2 years. Sixteen patients developed ORN following tooth extraction. Sixteen patients had no previous documented ORN prior to presenting with pathologic fracture. Follow-up after surgery averaged 4.5 years with no recurrence of disease. The overall complication rate was 24% with no total flap loss. Of the patients, 95% returned to prefracture dietary intake. Twenty-six patients underwent a staged protocol, in which after resection and plate reconstruction, they underwent 20 hyperbaric oxygen (HBO) dives. They then underwent free tissue transfer followed by a further 10 HBO dives. There were no flaps lost or nonbony unions. Eleven patients did not receive HBO therapy as part of their surgical treatment plan. Again, there was no total flap loss, but 2 skin paddles were lost and 4 bony nonunions occurred.
    


          Conclusions:
        
      
      Pathologic fracture in conjunction with ORN has a relatively high treatment complication rate. Free tissue transfer and HBO are the treatment of choice for this population.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23034514/,2022-11-28 02:54:58 AM
[The use of treatment table COMEX 30 for severe neurological decompression sickness],"Anders Rosén, Nicklas Oscarsson, Olaf Gräbel, Göran Sandström, Anders Rosén, Nicklas Oscarsson, Olaf Gräbel, Göran Sandström",2017 Feb 17,"The use of treatment table COMEX 30 for severe neurological decompression sickness Decompression sickness (DCS) can occur after all dives. It often requires treatment in a pressure chamber. DCS with symptoms from the nervous system is particularly serious. In certain cases, the commonly used recompression table (USN TT6) does not suffice to revert severe neurological symptoms. A more advanced recompression table, COMEX 30, can be utilized in these cases. We report three cases of DCS where treatment according to COMEX 30 successfully resolved neurological symptoms. These cases illustrate the importance of fast and proper management of severe DCS and the need of hyperbaric centers staffed and equipped to give correct treatment. National coordination is paramount in order to be able to provide optimal care for both recreational and commercial divers afflicted by DCS.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28221393/,2022-11-28 02:54:58 AM
Swimming-induced pulmonary edema in a tropical climate: a case report,"Wmj Kwek, M Seah, W Chow, Wmj Kwek, M Seah, W Chow",2017 May-Jun,"Introduction:
        
      
      Swimming-induced pulmonary edema (SIPE) occurs during strenuous physical exertion in cold water and has been reported in scuba divers, free-diving competitors, combat swimmers, and triathletes. We describe a case of SIPE in a combat swimmer in warm tropical waters.
    


          Case report:
        
      
      A 21-year old diver trainee developed dyspnea, chest discomfort and hemoptysis after performing a 2-km sea swim in water temperatures of around 30°C. Over a two-hour period, his oxygen saturations deteriorated. Chest X-ray showed pulmonary edema. He was admitted to the general ward for observation and was given supportive treatment. His symptoms resolved over two days. Repeat CXR was normal. He was reviewed and certified fit to continue with diver training.
    


          Discussion:
        
      
      Much of the earlier literature on SIPE describes the development of symptoms after exposure to temperate waters as one main risk factor. This case highlights the risk of development of SIPE in warm tropical waters. With a low reported incidence of SIPE in warm waters, this condition is likely to be underdiagnosed. There is therefore a need to increase local awareness of SIPE in the medical community. A deliberate effort to collate data on SIPE in our local community will help us to better understand the pathophysiology of SIPE in the context of a tropical climate.
    


          Conclusion:
        
      
      Development of SIPE in tropical waters suggests that other risk factors may be predominant. There should be a high index of suspicion when any strenuous in-water activity is conducted so that timely treatment may be instituted.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28779587/,2022-11-28 02:54:59 AM
Fatal air embolism in a breath-hold diver,"Neil Dg Banham, John Lippmann, Neil Dg Banham, John Lippmann",2019 Dec 20,"Cerebral arterial gas embolism (CAGE) from breath-holding or inadequate exhalation during ascent is a well-recognised complication of scuba diving. It does not usually occur with breath-hold (BH) diving in those with normal lungs, as the volume of gas in the lungs on surfacing cannot exceed what it was on leaving the surface. However, a BH diver who breathes from a compressed gas supply at depth essentially becomes a scuba diver and is at risk of pulmonary barotrauma (PBt) and CAGE on ascent. In this case, a 26-year-old male experienced BH diver breathed from a scuba set at approximately 10 metres' sea water depth and ascended, sustaining massive PBt and CAGE with a fatal outcome. BH and scuba divers, especially those with less experience, need to be well-informed about this potential risk.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/31828750/,2022-11-28 02:55:00 AM
Penetrating orbital injuries from plant material during pond and river diving,"Usha R Kim, Kavitha R Sivaraman, Usha R Kim, Kavitha R Sivaraman",2013 Feb,"Diving into lakes and ponds is a common activity of rural children. We present two cases of penetrating orbital injuries from plant matter sustained in this manner. Such injuries pose a particular challenge because wooden foreign bodies are often missed during orbital exploration, and current imaging modalities cannot reliably identify retained organic material. When a patient presents with orbital penetration after a high-risk mechanism of injury, such as freshwater diving, the clinician must maintain a very high index of suspicion for retained wooden foreign body.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23412526/,2022-11-28 02:55:01 AM
Echocardiography - techniques and pitfalls whilst diagnosing persistent (patent) foramen ovale as a risk factor in divers with a history of decompression sickness,"Charles P Azzopardi, Kurt Magri, Alex Borg, Jake Schembri, Jonathan Sammut, Charles P Azzopardi, Kurt Magri, Alex Borg, Jake Schembri, Jonathan Sammut",2021 Mar 31,"The case of a diver with a history of decompression sickness (DCS) after recreational scuba diving is presented. Cutis marmorata, a subtype of cutaneous DCS, has been consistently associated with the presence of a persistent (patent) foramen ovale (PFO) as a risk factor. Diagnostic uncertainty arose when transthoracic echocardiography with antecubital injection of agitated saline bubbles (ASBs) did not show any significant shunt, but the presence of a large Eustachian valve was counteracted by intra-femoral injection of ASBs, showing a large PFO with spontaneous shunting. The importance of proper echocardiography techniques prior to resorting to intra-femoral injection of ASBs to counteract the haemodynamic effects of the Eustachian valve is emphasised.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/33761549/,2022-11-28 02:55:01 AM
The duration of two carbon dioxide absorbents in a closed-circuit rebreather diving system,"David Harvey, Neal W Pollock, Nicholas Gant, Jason Hart, Peter Mesley, Simon J Mitchell, David Harvey, Neal W Pollock, Nicholas Gant, Jason Hart, Peter Mesley, Simon J Mitchell",2016 Jun,"Introduction:
        
      
      Diving rebreathers use canisters containing sodalime preparations to remove carbon dioxide (CO₂) from the expired gas. These preparations have a limited absorptive capacity and therefore may limit dive duration. The Inspiration™ rebreather is designed for use with Sofnolime 797™ but some divers use Spherasorb™ as an alternative. There are no published data comparing the CO2-absorbing efficacy of these sodalime preparations in an Inspiration rebreather.
    


          Methods:
        
      
      An Inspiration rebreather was operated in a benchtop circuit under conditions simulating work at 6 metabolic equivalents (MET). Ventilation was maintained at 45 L·min⁻¹ (tidal volume 1·5 L; respiratory rate 30 min⁻¹) with CO₂ introduced to the expiratory limb at 2·L·min⁻¹. The PiCO₂ was continuously monitored in the inspiratory limb. The rebreather canister was packed to full volume with either Sofnolime or Spherasorb and 10 trials were conducted (five using each absorbent), in which the circuit was continuously run until the PiCO₂ reached 1 kPa ('breakthrough'). Peak inspiratory and expiratory pressures during tidal ventilation of the circuit were also recorded.
    


          Results:
        
      
      The mean operating duration to CO₂ breakthrough was 138 ± 4 (SD) minutes for 2.38·kg Spherasorb and 202 ± minutes for 2.64·kg Sofnolime (P < 0.0001). The difference between peak inspiratory and expiratory pressures was 10% less during use of Spherasorb, suggesting lower work of breathing.
    


          Conclusions:
        
      
      Under conditions simulating work at 6 MET during use of an Inspiration rebreather a canister packed with Spherasorb reached CO₂ breakthrough 32% earlier with 10% less mass than Sofnolime packed to similar volume. Divers cannot alternate between these two preparations and expect the same endurance.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/27334997/,2022-11-28 02:55:02 AM
A study of decompression sickness using recorded depth-time profiles,"Richard G Dunford, Petar D Denoble, Robert Forbes, Carl F Pieper, Laurens E Howle, Richard D Vann, Richard G Dunford, Petar D Denoble, Robert Forbes, Carl F Pieper, Laurens E Howle, Richard D Vann",2020 First Quarter,"Introduction:
        
      
      122,129 dives by 10,358 recreational divers were recorded by dive computers from 11 manufacturers in an exploratory study of how dive profile, breathing gas (air or nitrox [N2/O2] mixes), repetitive diving, gender, age, and dive site conditions influenced observed decompression sickness (DCSobs). Thirty-eight reports were judged as DCS. Overall DCSobs was 3.1 cases/10⁴ dives.
    


          Methods:
        
      
      Three dive groups were studied: Basic (live-aboard and shore/dayboat), Cozumel Dive Guides, and Scapa Flow wreck divers. A probabilistic decompression model, BVM(3), controlled dive profile variability. Chi-squared test, t-test, logistic regression, and log-rank tests evaluated statistical associations.
    


          Results:
        
      
      (a) DCSobs was 0.7/10⁴ (Basic), 7.6/10⁴ (Guides), and 17.3/104 (Scapa) and differed after control for dive variability (p ≺ 0.001). (b) DCSobs was greater for 22%-29% nitrox (12.6/10⁴) than for 30%-50% nitrox (2.04/10⁴) (p ≤ 0.0064) which did not differ from air (2.97/1010⁴). (c) For daily repetitive dives (≺12-hour surface intervals (SI)), DCS occurred only following one or two dives (4.3/1010⁴ DCSobs; p ≺ 0.001) where SIs were shorter than after three or more dives. (d) For multiday repetitive dives (SIs ≺ 48 hours), DCS was associated with high multiday repetitive dive counts only for Guides (p = 0.0018). (e) DCSobs decreased with age at 3%/year (p ≤ 0.0144). (f) Males dived deeper (p ≺ 0.001) but for less time than females (p ≺ 0.001).
    


          Conclusion:
        
      
      Collecting dive profiles with dive computers and controlling for profile variability by probabilistic modeling was feasible, but analytical results require independent confirmation due to limited observed DCS. Future studies appear promising if more DCS cases are gathered, stakeholders cooperate, and identified data collection problems are corrected.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/32176949/,2022-11-28 02:55:03 AM
Ultrasound detection of vascular decompression bubbles: the influence of new technology and considerations on bubble load,"S Lesley Blogg, Mikael Gennser, Andreas Møllerløkken, Alf O Brubakk, S Lesley Blogg, Mikael Gennser, Andreas Møllerløkken, Alf O Brubakk",2014 Mar,"Introduction:
        
      
      Diving often causes the formation of 'silent' bubbles upon decompression. If the bubble load is high, then the risk of decompression sickness (DCS) and the number of bubbles that could cross to the arterial circulation via a pulmonary shunt or patent foramen ovale increase. Bubbles can be monitored aurally, with Doppler ultrasound, or visually, with two dimensional (2D) ultrasound imaging. Doppler grades and imaging grades can be compared with good agreement. Early 2D imaging units did not provide such comprehensive observations as Doppler, but advances in technology have allowed development of improved, portable, relatively inexpensive units. Most now employ harmonic technology; it was suggested that this could allow previously undetectable bubbles to be observed.
    


          Methods:
        
      
      This paper provides a review of current methods of bubble measurement and how new technology may be changing our perceptions of the potential relationship of these measurements to decompression illness. Secondly, 69 paired ultrasound images were made using conventional 2D ultrasound imaging and harmonic imaging. Images were graded on the Eftedal-Brubakk (EB) scale and the percentage agreement of the images calculated. The distribution of mismatched grades was analysed.
    


          Results:
        
      
      Fifty-four of the 69 paired images had matching grades. There was no significant difference in the distribution of high or low EB grades for the mismatched pairs.
    


          Conclusions:
        
      
      Given the good level of agreement between pairs observed, it seems unlikely that harmonic technology is responsible for any perceived increase in observed bubble loads, but it is probable that our increasing use of 2D ultrasound to assess dive profiles is changing our perception of 'normal' venous and arterial bubble loads. Methods to accurately investigate the load and size of bubbles developed will be helpful in the future in determining DCS risk.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/24687484/,2022-11-28 02:55:04 AM
Habitat geography around Hawaii's oceanic islands influences tiger shark (Galeocerdo cuvier) spatial behaviour and shark bite risk at ocean recreation sites,"Carl G Meyer, James M Anderson, Daniel M Coffey, Melanie R Hutchinson, Mark A Royer, Kim N Holland, Carl G Meyer, James M Anderson, Daniel M Coffey, Melanie R Hutchinson, Mark A Royer, Kim N Holland",2018 Mar 21,"We compared tiger shark (Galeocerdo cuvier) spatial behaviour among 4 Hawaiian Islands to evaluate whether local patterns of movement could explain higher numbers of shark bites seen around Maui than other islands. Our sample consisted of 96 electronically-tagged (satellite and acoustic transmitters) tiger sharks, individually tracked for up to 6 years. Most individuals showed fidelity to a specific 'home' island, but also swam between islands and sometimes ranged far (up to 1,400 km) offshore. Movements were primarily oriented to insular shelf habitat (0-200 m depth) in coastal waters, and individual sharks utilized core-structured home ranges within this habitat. Core utilization areas of large tiger sharks were closer to high-use ocean recreation sites around Maui, than around Oahu. Tiger sharks routinely visited shallow ocean recreation sites around Maui and were detected on more days overall at ocean recreation sites around Maui (62-80%) than Oahu (<6%). Overall, our results suggest the extensive insular shelf surrounding Maui supports a fairly resident population of tiger sharks and also attracts visiting tiger sharks from elsewhere in Hawaii. Collectively these natural, habitat-driven spatial patterns may in-part explain why Maui has historically had more shark bites than other Hawaiian Islands.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/29563552/,2022-11-28 02:55:05 AM
Oxygen exposure and toxicity in recreational technical divers,"Andrew Fock, Richard Harris, Michael Slade, Andrew Fock, Richard Harris, Michael Slade",2013 Jun,"Introduction:
        
      
      Central nervous system oxygen toxicity is a recognised risk in recreational open-circuit scuba diving with the use of nitrox (oxygen-enriched air mixtures), but other forms of oxygen toxicity in other diving settings are poorly understood. However, divers using constant partial pressure of oxygen closed-circuit rebreathers (CCRs) for multi-day, multi-dive expeditions could potentially experience cumulative oxygen exposures above the current recommended limits.
    


          Methods:
        
      
      We followed a number of technical recreational diving expeditions using CCRs and recorded the cumulative oxygen exposures of the individual divers. Lung function and visual acuity were recorded at intervals during the expeditions.
    


          Results:
        
      
      Over several 8- to 12-day expeditions, divers either approached or exceeded the recommended maximum repetition excursion oxygen exposure (REPEX) limits. Lung function did not show any significant decrement. Changes in visual acuity were reported in several divers but were difficult to quantify. Formal testing of one diver's visual acuity on return home demonstrated a myopic change that resolved over the subsequent eight weeks.
    


          Conclusions:
        
      
      Recreational CCR divers conducting multi-dive expeditions of eight days or more may approach or exceed the REPEX oxygen limits. Despite this, there does not appear to be any significant decrement in lung function. Hyperoxic myopia occurs in some individuals. Changes in acuity appear to resolve spontaneously post exposure. Despite the lack of significant changes in respiratory function, divers should be cautious of such exposures as, should they require recompression therapy for decompression illness, this may result in significant pulmonary oxygen toxicity.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/23813459/,2022-11-28 02:55:06 AM
End tidal CO2 in recreational rebreather divers on surfacing after decompression dives,"Simon J Mitchell, Peter Mesley, Jacqueline A Hannam, Simon J Mitchell, Peter Mesley, Jacqueline A Hannam",2015 Jan,"Introduction:
        
      
      Deep dives using rebreather devices result in oxygen exposures that carry a risk of cerebral oxygen toxicity. Elevation of arterial CO2 levels increases this risk. CO2 retention may occur during the deep working phases of dives, but it has not been investigated in 'real world' dives at the end of resting decompression when oxygen exposures are peaking, often to levels higher than recommended maxima.
    


          Methods:
        
      
      We conducted an observational field study to measure end tidal CO2 (Petco2) in divers surfacing after decompression. Sixteen rebreather divers conducted two dives and two completed one dive (a total of 34 dives) to depths ranging from 44-55 msw. Bottom times ranged from 35 to 56 min and time spent on decompression ranged from 40 to 92 min. The first breaths on reaching the surface after removing the rebreather mouthpiece were taken through a portable capnograph. The Petco2 was recorded for the first breath that produced a clean capnography trace. Petco2 measurement was repeated for each subject 2-3 h after diving to give paired observations.
    


          Results:
        
      
      There were no differences between mean surfacing Petco2 [36.8 mmHg (SD 3.0)] and the mean Petco2 made later after diving [36.9 mmHg (SD 4.0)]. One subject on one dive returned a surfacing Petco2 higher than a nominal upper limit of 45 mmHg.
    


          Discussion:
        
      
      We found no general tendency to CO2 retention during decompression. It is plausible that breaching oxygen exposure limits during resting decompression is less hazardous than equivalent breaches when exercising at deep depths. Mitchell SJ, Mesley P, Hannam JA. End tidal CO2 in recreational rebreather divers on surfacing after decompression dives.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/25565532/,2022-11-28 02:55:06 AM
"Patent Foramen Ovale (PFO), Personality Traits, and Iterative Decompression Sickness. Retrospective Analysis of 209 Cases","Pierre Lafère, Costantino Balestra, Dirk Caers, Peter Germonpré, Pierre Lafère, Costantino Balestra, Dirk Caers, Peter Germonpré",2017 Aug 2,"Introduction: There is a need to evaluate the influence of risk factors such as patency of foramen ovale (PFO) or ""daredevil"" psychological profile on contra-indication policy after a decompression sickness (DCS). Methods: By crossing information obtained from Belgian Hyperbaric Centers, DAN Emergency Hotline, the press, and Internet diving forums, it was possible to be accountable for the majority if not all DCS, which have occurred in Belgium from January 1993 to June 2013. From the available 594 records we excluded all cases with tentative diagnosis, medullary DCS or unreliability of reported dive profile, leaving 209 divers records with cerebral DCS for analysis. Demographics, dive parameters, and PFO grading were recorded. Twenty-three injured divers were tested using the Zuckerman's Sensation Seeking Scale V and compared to a matched group not involved in risky activities. Results: 41.2% of all injured came for iterative DCS. The average depth significantly increases with previous occurrences of DCS (1st DCS: 31.8 ± 7.9 mfw; 2nd DCS: 35.5 ± 9.8 mfw; 3rd DCS: 43.4 ± 6.1 mfw). There is also an increase of PFO prevalence among multiple injured divers (1st DCS: 66.4% 2nd & 3rd DCS: 100%) with a significant increase in PFO grade. Multiple-times injured significantly scored higher than control group on thrill and adventure seeking (TAS), experience seeking, boredom susceptibility and total score. Conclusion: There is an inability of injured diver to adopt conservative dive profile after a DCS. Further work is needed to ascertain whether selected personality characteristics or PFO should be taken into account in the clearance decision to resume diving.",https://pubmed.ncbi.nlm.nih.gov/,https://pubmed.ncbi.nlm.nih.gov/28824507/,2022-11-28 02:55:07 AM
